filename,label,classId
1873,photography,7
1874,photography,7
1875,photography,7
1876,photography,7
1877,photography,7
1878,photography,7
1879,photography,7
1880,photography,7
1881,photography,7
1882,photography,7
1883,photography,7
1884,photography,7
1885,photography,7
1886,photography,7
1887,photography,7
1888,photography,7
1889,photography,7
1890,photography,7
1891,photography,7
1892,photography,7
1893,photography,7
1894,photography,7
1895,photography,7
1896,photography,7
1897,photography,7
1898,photography,7
1899,photography,7
1900,photography,7
1901,photography,7
1902,photography,7
1903,photography,7
1904,photography,7
1905,photography,7
1906,photography,7
1907,photography,7
1908,photography,7
1909,photography,7
1910,photography,7
1911,photography,7
1912,photography,7
1913,photography,7
1914,photography,7
1915,photography,7
1916,photography,7
1917,photography,7
1918,photography,7
1919,photography,7
1920,photography,7
1921,photography,7
1922,photography,7
1923,photography,7
1924,photography,7
1925,photography,7
1926,photography,7
1927,photography,7
1928,photography,7
1929,photography,7
1930,photography,7
1931,photography,7
1932,photography,7
1933,photography,7
1934,photography,7
1935,photography,7
1936,photography,7
1937,photography,7
1938,photography,7
1939,photography,7
1940,photography,7
1941,photography,7
1942,photography,7
1943,photography,7
1944,photography,7
1945,photography,7
1946,photography,7
1947,photography,7
1948,photography,7
1949,photography,7
1950,photography,7
1951,photography,7
1952,photography,7
1953,photography,7
1954,photography,7
1955,photography,7
1956,photography,7
1957,photography,7
1958,photography,7
1959,photography,7
1960,photography,7
1961,photography,7
1962,photography,7
1963,photography,7
1964,photography,7
1965,photography,7
1966,photography,7
1967,photography,7
1968,photography,7
1969,photography,7
1970,photography,7
1971,photography,7
1972,photography,7
1973,photography,7
1974,photography,7
1975,photography,7
1976,photography,7
1977,photography,7
1978,photography,7
1979,photography,7
1980,photography,7
1981,photography,7
1982,photography,7
1983,photography,7
1984,photography,7
1985,photography,7
1986,photography,7
1987,photography,7
1988,photography,7
1989,photography,7
1990,photography,7
1991,photography,7
1992,photography,7
1993,photography,7
1994,photography,7
1995,photography,7
1996,photography,7
1997,photography,7
1998,photography,7
1999,photography,7
2000,photography,7
2001,sit and talk,8
2002,sit and talk,8
2003,sit and talk,8
2004,sit and talk,8
2005,sit and talk,8
2006,sit and talk,8
2007,sit and talk,8
2008,sit and talk,8
2009,sit and talk,8
2010,sit and talk,8
2011,sit and talk,8
2012,sit and talk,8
2013,sit and talk,8
2014,sit and talk,8
2015,sit and talk,8
2016,sit and talk,8
2017,sit and talk,8
2018,sit and talk,8
2019,sit and talk,8
2020,sit and talk,8
2021,sit and talk,8
2022,sit and talk,8
2023,sit and talk,8
2024,sit and talk,8
2025,sit and talk,8
2026,sit and talk,8
2027,sit and talk,8
2028,sit and talk,8
2029,sit and talk,8
2030,sit and talk,8
2031,sit and talk,8
2032,sit and talk,8
2033,sit and talk,8
2034,sit and talk,8
2035,sit and talk,8
2036,sit and talk,8
2037,sit and talk,8
2038,sit and talk,8
2039,sit and talk,8
2040,sit and talk,8
2041,sit and talk,8
2042,sit and talk,8
2043,sit and talk,8
2044,sit and talk,8
2045,sit and talk,8
2046,sit and talk,8
2047,sit and talk,8
2048,sit and talk,8
2049,sit and talk,8
2050,sit and talk,8
2051,sit and talk,8
2052,sit and talk,8
2053,sit and talk,8
2054,sit and talk,8
2055,sit and talk,8
2056,sit and talk,8
2057,sit and talk,8
2058,sit and talk,8
2059,sit and talk,8
2060,sit and talk,8
2061,sit and talk,8
2062,sit and talk,8
2063,sit and talk,8
2064,sit and talk,8
2065,sit and talk,8
2066,sit and talk,8
2067,sit and talk,8
2068,sit and talk,8
2069,sit and talk,8
2070,sit and talk,8
2071,sit and talk,8
2072,sit and talk,8
2073,sit and talk,8
2074,sit and talk,8
2075,sit and talk,8
2076,sit and talk,8
2077,sit and talk,8
2078,sit and talk,8
2079,sit and talk,8
2080,sit and talk,8
2081,sit and talk,8
2082,sit and talk,8
2083,sit and talk,8
2084,sit and talk,8
2085,sit and talk,8
2086,sit and talk,8
2087,sit and talk,8
2088,sit and talk,8
2089,sit and talk,8
2090,sit and talk,8
2091,sit and talk,8
2092,sit and talk,8
2093,sit and talk,8
2094,sit and talk,8
2095,sit and talk,8
2096,sit and talk,8
2097,sit and talk,8
2098,sit and talk,8
2099,sit and talk,8
2100,sit and talk,8
2101,sit and talk,8
2102,sit and talk,8
2103,sit and talk,8
2104,sit and talk,8
2105,sit and talk,8
2106,sit and talk,8
2107,sit and talk,8
2108,sit and talk,8
2109,sit and talk,8
2110,sit and talk,8
2111,sit and talk,8
2112,sit and talk,8
2113,sit and talk,8
2114,sit and talk,8
2115,sit and talk,8
2116,sit and talk,8
2117,sit and talk,8
2118,sit and talk,8
2119,sit and talk,8
2120,sit and talk,8
2121,sit and talk,8
2122,sit and talk,8
2123,sit and talk,8
2124,sit and talk,8
2125,sit and talk,8
2126,sit and talk,8
2127,sit and talk,8
2128,sit and talk,8
2129,sit and talk,8
2130,sit and talk,8
2131,sit and talk,8
2132,sit and talk,8
2133,sit and talk,8
2134,sit and talk,8
2135,sit and talk,8
2136,sit and talk,8
2137,sit and talk,8
2138,sit and talk,8
2139,sit and talk,8
2140,sit and talk,8
2141,sit and talk,8
2142,sit and talk,8
2143,sit and talk,8
2144,sit and talk,8
2145,sit and talk,8
2146,sit and talk,8
2147,sit and talk,8
2148,sit and talk,8
2149,sit and talk,8
2150,sit and talk,8
2151,sit and talk,8
2152,sit and talk,8
2153,sit and talk,8
2154,sit and talk,8
2155,sit and talk,8
2156,sit and talk,8
2157,sit and talk,8
2158,sit and talk,8
2159,sit and talk,8
2160,sit and talk,8
2161,sit and talk,8
2162,sit and talk,8
2163,sit and talk,8
2164,sit and talk,8
2165,sit and talk,8
2166,sit and talk,8
2167,sit and talk,8
2168,sit and talk,8
2169,sit and talk,8
2170,sit and talk,8
2171,sit and talk,8
2172,sit and talk,8
2173,sit and talk,8
2174,sit and talk,8
2175,sit and talk,8
2176,sit and talk,8
2177,sit and talk,8
2178,sit and talk,8
2179,sit and talk,8
2180,sit and talk,8
2181,sit and talk,8
2182,sit and talk,8
2183,sit and talk,8
2184,sit and talk,8
2185,sit and talk,8
2186,sit and talk,8
2187,sit and talk,8
2188,sit and talk,8
2189,sit and talk,8
2190,sit and talk,8
2191,sit and talk,8
2192,sit and talk,8
2193,sit and talk,8
2194,sit and talk,8
2195,sit and talk,8
2196,sit and talk,8
2197,sit and talk,8
2198,sit and talk,8
2199,sit and talk,8
2200,sit and talk,8
2201,sit and talk,8
2202,sit and talk,8
2203,sit and talk,8
2204,sit and talk,8
2205,sit and talk,8
2206,sit and talk,8
2207,sit and talk,8
2208,sit and talk,8
2209,sit and talk,8
2210,sit and talk,8
2211,sit and talk,8
2212,sit and talk,8
2213,sit and talk,8
2214,sit and talk,8
2215,sit and talk,8
2216,sit and talk,8
2217,sit and talk,8
2218,sit and talk,8
2219,sit and talk,8
2220,sit and talk,8
2221,sit and talk,8
2222,sit and talk,8
2223,sit and talk,8
2224,sit and talk,8
2225,sit and talk,8
2226,sit and talk,8
2227,sit and talk,8
2228,sit and talk,8
2229,sit and talk,8
2230,sit and talk,8
2231,sit and talk,8
2232,sit and talk,8
2233,sit and talk,8
2234,sit and talk,8
2235,sit and talk,8
2236,sit and talk,8
2237,sit and talk,8
2238,sit and talk,8
2239,sit and talk,8
2240,sit and talk,8
2241,sit and talk,8
2242,sit and talk,8
2243,sit and talk,8
2244,sit and talk,8
2245,sit and talk,8
2246,sit and talk,8
2247,sit and talk,8
2248,sit and talk,8
2249,sit and talk,8
2250,sit and talk,8
2251,swim,9
2252,swim,9
2253,swim,9
2254,swim,9
2255,swim,9
2256,swim,9
2257,swim,9
2258,swim,9
2259,swim,9
2260,swim,9
2261,swim,9
2262,swim,9
2263,swim,9
2264,swim,9
2265,swim,9
2266,swim,9
2267,swim,9
2268,swim,9
2269,swim,9
2270,swim,9
2271,swim,9
2272,swim,9
2273,swim,9
2274,swim,9
2275,swim,9
2276,swim,9
2277,swim,9
2278,swim,9
2279,swim,9
2280,swim,9
2281,swim,9
2282,swim,9
2283,swim,9
2284,swim,9
2285,swim,9
2286,swim,9
2287,swim,9
2288,swim,9
2289,swim,9
2290,swim,9
2291,swim,9
2292,swim,9
2293,swim,9
2294,swim,9
2295,swim,9
2296,swim,9
2297,swim,9
2298,swim,9
2299,swim,9
2300,swim,9
2301,swim,9
2302,swim,9
2303,swim,9
2304,swim,9
2305,swim,9
2306,swim,9
2307,swim,9
2308,swim,9
2309,swim,9
2310,swim,9
2311,swim,9
2312,swim,9
2313,swim,9
2314,swim,9
2315,swim,9
2316,swim,9
2317,swim,9
2318,swim,9
2319,swim,9
2320,swim,9
2321,swim,9
2322,swim,9
2323,swim,9
2324,swim,9
2325,swim,9
2326,swim,9
2327,swim,9
2328,swim,9
2329,swim,9
2330,swim,9
2331,swim,9
2332,swim,9
2333,swim,9
2334,swim,9
2335,swim,9
2336,swim,9
2337,swim,9
2338,swim,9
2339,swim,9
2340,swim,9
2341,swim,9
2342,swim,9
2343,swim,9
2344,swim,9
2345,swim,9
2346,swim,9
2347,swim,9
2348,swim,9
2349,swim,9
2350,swim,9
2351,swim,9
2352,swim,9
2353,swim,9
2354,swim,9
2355,swim,9
2356,swim,9
2357,swim,9
2358,swim,9
2359,swim,9
2360,swim,9
2361,swim,9
2362,swim,9
2363,swim,9
2364,swim,9
2365,swim,9
2366,swim,9
2367,swim,9
2368,swim,9
2369,swim,9
2370,swim,9
2371,swim,9
2372,swim,9
2373,swim,9
2374,swim,9
2375,swim,9
2376,swim,9
2377,swim,9
2378,swim,9
2379,swim,9
2380,swim,9
2381,swim,9
2382,swim,9
2383,swim,9
2384,swim,9
2385,swim,9
2386,swim,9
2387,swim,9
2388,swim,9
2389,swim,9
2390,swim,9
2391,swim,9
2392,swim,9
2393,swim,9
2394,swim,9
2395,swim,9
2396,swim,9
2397,swim,9
2398,swim,9
2399,swim,9
2400,swim,9
2401,swim,9
2402,swim,9
2403,swim,9
2404,swim,9
2405,swim,9
2406,swim,9
2407,swim,9
2408,swim,9
2409,swim,9
2410,swim,9
2411,swim,9
2412,swim,9
2413,swim,9
2414,swim,9
2415,swim,9
2416,swim,9
2417,swim,9
2418,swim,9
2419,swim,9
2420,swim,9
2421,swim,9
2422,swim,9
2423,swim,9
2424,swim,9
2425,swim,9
2426,swim,9
2427,swim,9
2428,swim,9
2429,swim,9
2430,swim,9
2431,swim,9
2432,swim,9
2433,swim,9
2434,swim,9
2435,swim,9
2436,swim,9
2437,swim,9
2438,swim,9
2439,swim,9
2440,swim,9
2441,swim,9
2442,swim,9
2443,swim,9
2444,swim,9
2445,swim,9
2446,swim,9
2447,swim,9
2448,swim,9
2449,swim,9
2450,swim,9
2451,swim,9
2452,swim,9
2453,swim,9
2454,swim,9
2455,swim,9
2456,swim,9
2457,swim,9
2458,swim,9
2459,swim,9
2460,swim,9
2461,swim,9
2462,swim,9
2463,swim,9
2464,swim,9
2465,swim,9
2466,swim,9
2467,swim,9
2468,swim,9
2469,swim,9
2470,swim,9
2471,swim,9
2472,swim,9
2473,swim,9
2474,swim,9
2475,swim,9
2476,swim,9
2477,swim,9
2478,swim,9
2479,swim,9
2480,swim,9
2481,swim,9
2482,swim,9
2483,swim,9
2484,swim,9
2485,swim,9
2486,swim,9
2487,swim,9
2488,swim,9
2489,swim,9
2490,swim,9
2491,swim,9
2492,swim,9
2493,swim,9
2494,swim,9
2495,swim,9
2496,swim,9
2497,swim,9
2498,swim,9
2499,swim,9
2500,swim,9
2501,walk,10
2502,walk,10
2503,walk,10
2504,walk,10
2505,walk,10
2506,walk,10
2507,walk,10
2508,walk,10
2509,walk,10
2510,walk,10
2511,walk,10
2512,walk,10
2513,walk,10
2514,walk,10
2515,walk,10
2516,walk,10
2517,walk,10
2518,walk,10
2519,walk,10
2520,walk,10
2521,walk,10
2522,walk,10
2523,walk,10
2524,walk,10
2525,walk,10
2526,walk,10
2527,walk,10
2528,walk,10
2529,walk,10
2530,walk,10
2531,walk,10
2532,walk,10
2533,walk,10
2534,walk,10
2535,walk,10
2536,walk,10
2537,walk,10
2538,walk,10
2539,walk,10
2540,walk,10
2541,walk,10
2542,walk,10
2543,walk,10
2544,walk,10
2545,walk,10
2546,walk,10
2547,walk,10
2548,walk,10
2549,walk,10
2550,walk,10
2551,walk,10
2552,walk,10
2553,walk,10
2554,walk,10
2555,walk,10
2556,walk,10
2557,walk,10
2558,walk,10
2559,walk,10
2560,walk,10
2561,walk,10
2562,walk,10
2563,walk,10
2564,walk,10
2565,walk,10
2566,walk,10
2567,walk,10
2568,walk,10
2569,walk,10
2570,walk,10
2571,walk,10
2572,walk,10
2573,walk,10
2574,walk,10
2575,walk,10
2576,walk,10
2577,walk,10
2578,walk,10
2579,walk,10
2580,walk,10
2581,walk,10
2582,walk,10
2583,walk,10
2584,walk,10
2585,walk,10
2586,walk,10
2587,walk,10
2588,walk,10
2589,walk,10
2590,walk,10
2591,walk,10
2592,walk,10
2593,walk,10
2594,walk,10
2595,walk,10
2596,walk,10
2597,walk,10
2598,walk,10
2599,walk,10
2600,walk,10
2601,walk,10
2602,walk,10
2603,walk,10
2604,walk,10
2605,walk,10
2606,walk,10
2607,walk,10
2608,walk,10
2609,walk,10
2610,walk,10
2611,walk,10
2612,walk,10
2613,walk,10
2614,walk,10
2615,walk,10
2616,walk,10
2617,walk,10
2618,walk,10
2619,walk,10
2620,walk,10
2621,walk,10
2622,walk,10
2623,walk,10
2624,walk,10
2625,walk,10
2626,walk,10
2627,walk,10
2628,walk,10
2629,walk,10
2630,walk,10
2631,walk,10
2632,walk,10
2633,walk,10
2634,walk,10
2635,walk,10
2636,walk,10
2637,walk,10
2638,walk,10
2639,walk,10
2640,walk,10
2641,walk,10
2642,walk,10
2643,walk,10
2644,walk,10
2645,walk,10
2646,walk,10
2647,walk,10
2648,walk,10
2649,walk,10
2650,walk,10
2651,walk,10
2652,walk,10
2653,walk,10
2654,walk,10
2655,walk,10
2656,walk,10
2657,walk,10
2658,walk,10
2659,walk,10
2660,walk,10
2661,walk,10
2662,walk,10
2663,walk,10
2664,walk,10
2665,walk,10
2666,walk,10
2667,walk,10
2668,walk,10
2669,walk,10
2670,walk,10
2671,walk,10
2672,walk,10
2673,walk,10
2674,walk,10
2675,walk,10
2676,walk,10
2677,walk,10
2678,walk,10
2679,walk,10
2680,walk,10
2681,walk,10
2682,walk,10
2683,walk,10
2684,walk,10
2685,walk,10
2686,walk,10
2687,walk,10
2688,walk,10
2689,walk,10
2690,walk,10
2691,walk,10
2692,walk,10
2693,walk,10
2694,walk,10
2695,walk,10
2696,walk,10
2697,walk,10
2698,walk,10
2699,walk,10
2700,walk,10
2701,walk,10
2702,walk,10
2703,walk,10
2704,walk,10
2705,walk,10
2706,walk,10
2707,walk,10
2708,walk,10
2709,walk,10
2710,walk,10
2711,walk,10
2712,walk,10
2713,walk,10
2714,walk,10
2715,walk,10
2716,walk,10
2717,walk,10
2718,walk,10
2719,walk,10
2720,walk,10
2721,walk,10
2722,walk,10
2723,walk,10
2724,walk,10
2725,walk,10
2726,walk,10
2727,walk,10
2728,walk,10
2729,walk,10
2730,walk,10
2731,walk,10
2732,walk,10
2733,walk,10
2734,walk,10
2735,walk,10
2736,walk,10
2737,walk,10
2738,walk,10
2739,walk,10
2740,walk,10
2741,walk,10
2742,walk,10
2743,walk,10
2744,walk,10
2745,walk,10
2746,walk,10
2747,walk,10
2748,walk,10
2749,walk,10
2750,walk,10
